Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2449100.5000  -49.0      2.12365      0.08115  17.65
   2449160.5000  -49.0      2.12275      0.08115  17.65
   2449220.5000  -49.0      2.12035      0.08115  17.65
   2449280.5000  -49.0      2.11684      0.08115  17.65
   2449340.5000  -49.0      2.11278      0.08115  17.65
   2449400.5000  -49.0      2.10887      0.08115  17.65
   2449460.5000  -49.0      2.10582      0.08115  17.65
   2449520.5000  -49.0      2.10432      0.08115  17.65
   2449580.5000  -49.0      2.10151      0.08115  17.65
   2449640.5000  -49.0      2.10395      0.08115  17.65
   2449700.5000  -49.0      2.11274      0.08115  17.65
   2449760.5000  -49.0      2.12453      0.08115  17.65
   2449820.5000  -49.0      2.14006      0.08115  17.65
   2449880.5000  -49.0      2.16281      0.08115  17.65
   2449940.5000  -49.0      2.18502      0.08115  17.65
   2450000.5000  -49.0      2.20346      0.08115  17.65
   2450060.5000  -49.0      2.21404      0.08115  17.65
   2450120.5000  -49.0      2.21646      0.08115  17.65
   2450180.5000  -49.0      2.21617      0.08115  17.65
   2450240.5000  -49.0      2.21027      0.08115  17.65
   2450300.5000  -49.0      2.19248      0.08115  17.65
   2450360.5000  -49.0      2.18158      0.08115  17.65
   2450420.5000  -49.0      2.16805      0.08115  17.65
   2450480.5000  -49.0      2.14944      0.08115  17.65
   2450540.5000  -49.0      2.12930      0.08115  17.65
   2450600.5000  -49.0      2.11052      0.08115  17.65
   2450660.5000  -49.0      2.09542      0.08115  17.65
   2450720.5000  -49.0      2.08451      0.08115  17.65
   2450780.5000  -49.0      2.08054      0.08115  17.65
   2450840.5000  -49.0      2.08006      0.08115  17.65
   2450900.5000  -49.0      2.08212      0.08115  17.65
   2450960.5000  -49.0      2.08429      0.08115  17.65
   2451020.5000  -49.0      2.08101      0.08115  17.65
   2451080.5000  -49.0      2.08017      0.08115  17.65
   2451140.5000  -49.0      2.08102      0.08115  17.65
   2451200.5000  -49.0      2.08081      0.08115  17.65
   2451260.5000  -49.0      2.07402      0.08115  17.65
   2451320.5000  -49.0      2.07941      0.08115  17.65
   2451380.5000  -49.0      2.07485      0.08115  17.65
   2451440.5000  -49.0      2.06328      0.08115  17.65
   2451500.5000  -49.0      2.04193      0.08115  17.65
   2451560.5000  -49.0      2.02314      0.08115  17.65
   2451620.5000  -49.0      2.01040      0.08115  17.65
   2451680.5000  -49.0      1.99641      0.08115  17.65
   2451740.5000  -49.0      1.97915      0.08115  17.65
   2451800.5000  -49.0      1.97086      0.08115  17.65
   2451860.5000  -49.0      1.96128      0.08115  17.65
   2451920.5000  -49.0      1.94980      0.08115  17.65
   2451980.5000  -49.0      1.94049      0.08115  17.65
   2452040.5000  -49.0      1.93092      0.08115  17.65
   2452100.5000  -49.0      1.92325      0.08115  17.65
   2452160.5000  -49.0      1.91853      0.08115  17.65
   2452220.5000  -49.0      1.91923      0.08115  17.65
   2452280.5000  -49.0      1.92080      0.08115  17.65
   2452340.5000  -49.0      1.92796      0.08115  17.65
   2452400.5000  -49.0      1.93951      0.08115  17.65
   2452460.5000  -49.0      1.94783      0.08115  17.65
   2452520.5000  -49.0      1.95885      0.08115  17.65
   2452580.5000  -49.0      1.97487      0.08115  17.65
   2452640.5000  -49.0      1.99495      0.08115  17.65
   2452700.5000  -49.0      2.01676      0.08115  17.65
   2452760.5000  -49.0      2.04672      0.08115  17.65
   2452820.5000  -49.0      2.06027      0.08115  17.65
   2452880.5000  -49.0      2.07068      0.08115  17.65
   2452940.5000  -49.0      2.07611      0.08115  17.65
   2453000.5000  -49.0      2.08508      0.08115  17.65
   2453060.5000  -49.0      2.09206      0.08115  17.65
   2453120.5000  -49.0      2.09652      0.08115  17.65
   2453180.5000  -49.0      2.10499      0.08115  17.65
   2453240.5000  -49.0      2.11249      0.08115  17.65
   2453300.5000  -49.0      2.12390      0.08115  17.65
   2453360.5000  -49.0      2.13343      0.08115  17.65
   2453420.5000  -49.0      2.14218      0.08115  17.65
   2453480.5000  -49.0      2.14771      0.08115  17.65
   2453540.5000  -49.0      2.15060      0.08115  17.65
   2453600.5000  -49.0      2.15314      0.08115  17.65
   2453660.5000  -49.0      2.14286      0.08115  17.65
   2453720.5000  -49.0      2.14147      0.08115  17.65
   2453780.5000  -49.0      2.14860      0.08115  17.65
   2453840.5000  -49.0      2.15706      0.08115  17.65
   2453900.5000  -49.0      2.16106      0.08115  17.65
   2453960.5000  -49.0      2.15673      0.08115  17.65
   2454020.5000  -49.0      2.14121      0.08115  17.65
   2454080.5000  -49.0      2.12503      0.08115  17.65
   2454140.5000  -49.0      2.11190      0.08115  17.65
   2454200.5000  -49.0      2.09675      0.08115  17.65
   2454260.5000  -49.0      2.08008      0.08115  17.65
   2454320.5000  -49.0      2.06606      0.08115  17.65
   2454380.5000  -49.0      2.05591      0.08115  17.65
   2454440.5000  -49.0      2.05017      0.08115  17.65
   2454500.5000  -49.0      2.04533      0.08115  17.65
   2454560.5000  -49.0      2.04252      0.08115  17.65
   2454620.5000  -49.0      2.04538      0.08115  17.65
   2454680.5000  -49.0      2.04847      0.08115  17.65
   2454740.5000  -49.0      2.05309      0.08115  17.65
   2454800.5000  -49.0      2.06653      0.08115  17.65
   2454860.5000  -49.0      2.07271      0.08115  17.65
   2454920.5000  -49.0      2.07498      0.08115  17.65
   2454980.5000  -49.0      2.07510      0.08115  17.65
   2455040.5000  -49.0      2.07269      0.08115  17.65
   2455100.5000  -49.0      2.06892      0.08115  17.65
   2455160.5000  -49.0      2.06926      0.08115  17.65
   2455220.5000  -49.0      2.06565      0.08115  17.65
   2455280.5000  -49.0      2.06193      0.08115  17.65
   2455340.5000  -49.0      2.06165      0.08115  17.65
   2455400.5000  -49.0      2.05838      0.08115  17.65
   2455460.5000  -49.0      2.05115      0.08115  17.65
   2455520.5000  -49.0      2.04547      0.08115  17.65
   2455580.5000  -49.0      2.04325      0.08115  17.65
   2455640.5000  -49.0      2.04606      0.08115  17.65
   2455700.5000  -49.0      2.04489      0.08115  17.65
   2455760.5000  -49.0      2.03695      0.08115  17.65
   2455820.5000  -49.0      2.02882      0.08115  17.65
   2455880.5000  -49.0      2.02186      0.08115  17.65
   2455940.5000  -49.0      2.01553      0.08115  17.65
   2456000.5000  -49.0      2.01010      0.08115  17.65
   2456060.5000  -49.0      2.00529      0.08115  17.65
   2456120.5000  -49.0      2.00014      0.08115  17.65
   2456180.5000  -49.0      1.99389      0.08115  17.65
   2456240.5000  -49.0      1.99628      0.08115  17.65
   2456300.5000  -49.0      1.98755      0.08115  17.65
   2456360.5000  -49.0      1.97674      0.08115  17.65
   2456420.5000  -49.0      1.96837      0.08115  17.65
   2456480.5000  -49.0      1.96653      0.08115  17.65
   2456540.5000  -49.0      1.97828      0.08115  17.65
   2456600.5000  -49.0      1.98477      0.08115  17.65
   2456660.5000  -49.0      1.98903      0.08115  17.65
   2456720.5000  -49.0      1.99185      0.08115  17.65
   2456780.5000  -49.0      1.99536      0.08115  17.65
   2456840.5000  -49.0      1.99612      0.08115  17.65
   2456900.5000  -49.0      1.98841      0.08115  17.65
   2456960.5000  -49.0      1.97491      0.08115  17.65
   2457020.5000  -49.0      1.96660      0.08115  17.65
   2457080.5000  -49.0      1.96349      0.08115  17.65
   2457140.5000  -49.0      1.96703      0.08115  17.65
   2457200.5000  -49.0      1.97155      0.08115  17.65
   2457260.5000  -49.0      1.98036      0.08115  17.65
   2457320.5000  -49.0      1.99410      0.08115  17.65
   2457380.5000  -49.0      2.01097      0.08115  17.65
   2457440.5000  -49.0      2.02785      0.08115  17.65
   2457500.5000  -49.0      2.04261      0.08115  17.65
   2457560.5000  -49.0      2.05163      0.08115  17.65
   2457620.5000  -49.0      2.05755      0.08115  17.65
   2457680.5000  -49.0      2.06131      0.08115  17.65
   2457740.5000  -49.0      2.06337      0.08115  17.65
   2457800.5000  -49.0      2.06392      0.08115  17.65
   2457860.5000  -49.0      2.06303      0.08115  17.65
   2457920.5000  -49.0      2.06098      0.08115  17.65
   2457980.5000  -49.0      2.05855      0.08115  17.65
   2458040.5000  -49.0      2.05482      0.08115  17.65
   2458100.5000  -49.0      2.05205      0.08115  17.65
   2458160.5000  -49.0      2.05152      0.08115  17.65
   2458220.5000  -49.0      2.05504      0.08115  17.65
   2458280.5000  -49.0      2.05829      0.08115  17.65
   2458340.5000  -49.0      2.05492      0.08115  17.65
   2458400.5000  -49.0      2.04563      0.08115  17.65
   2458460.5000  -49.0      2.03398      0.08115  17.65
   2458520.5000  -49.0      2.01920      0.08115  17.65
   2458580.5000  -49.0      2.00733      0.08115  17.65
   2458640.5000  -49.0      1.99049      0.08115  17.65
   2458700.5000  -49.0      1.97688      0.08115  17.65
   2458760.5000  -49.0      1.96875      0.08115  17.65
   2449100.5000  -48.0      2.17631      0.07597  17.65
   2449160.5000  -48.0      2.17562      0.07597  17.65
   2449220.5000  -48.0      2.17308      0.07597  17.65
   2449280.5000  -48.0      2.16901      0.07597  17.65
   2449340.5000  -48.0      2.16397      0.07597  17.65
   2449400.5000  -48.0      2.15866      0.07597  17.65
   2449460.5000  -48.0      2.15385      0.07597  17.65
   2449520.5000  -48.0      2.15029      0.07597  17.65
   2449580.5000  -48.0      2.14475      0.07597  17.65
   2449640.5000  -48.0      2.14571      0.07597  17.65
   2449700.5000  -48.0      2.15161      0.07597  17.65
   2449760.5000  -48.0      2.16136      0.07597  17.65
   2449820.5000  -48.0      2.17531      0.07597  17.65
   2449880.5000  -48.0      2.19688      0.07597  17.65
   2449940.5000  -48.0      2.21768      0.07597  17.65
   2450000.5000  -48.0      2.23461      0.07597  17.65
   2450060.5000  -48.0      2.24348      0.07597  17.65
   2450120.5000  -48.0      2.24477      0.07597  17.65
   2450180.5000  -48.0      2.24287      0.07597  17.65
   2450240.5000  -48.0      2.23497      0.07597  17.65
   2450300.5000  -48.0      2.21455      0.07597  17.65
   2450360.5000  -48.0      2.20235      0.07597  17.65
   2450420.5000  -48.0      2.18778      0.07597  17.65
   2450480.5000  -48.0      2.16841      0.07597  17.65
   2450540.5000  -48.0      2.14789      0.07597  17.65
   2450600.5000  -48.0      2.12914      0.07597  17.65
   2450660.5000  -48.0      2.11469      0.07597  17.65
   2450720.5000  -48.0      2.10438      0.07597  17.65
   2450780.5000  -48.0      2.10131      0.07597  17.65
   2450840.5000  -48.0      2.10174      0.07597  17.65
   2450900.5000  -48.0      2.10449      0.07597  17.65
   2450960.5000  -48.0      2.10693      0.07597  17.65
   2451020.5000  -48.0      2.10282      0.07597  17.65
   2451080.5000  -48.0      2.10215      0.07597  17.65
   2451140.5000  -48.0      2.10200      0.07597  17.65
   2451200.5000  -48.0      2.10247      0.07597  17.65
   2451260.5000  -48.0      2.09690      0.07597  17.65
   2451320.5000  -48.0      2.10378      0.07597  17.65
   2451380.5000  -48.0      2.09928      0.07597  17.65
   2451440.5000  -48.0      2.08743      0.07597  17.65
   2451500.5000  -48.0      2.06659      0.07597  17.65
   2451560.5000  -48.0      2.04873      0.07597  17.65
   2451620.5000  -48.0      2.03657      0.07597  17.65
   2451680.5000  -48.0      2.02246      0.07597  17.65
   2451740.5000  -48.0      2.00466      0.07597  17.65
   2451800.5000  -48.0      1.99612      0.07597  17.65
   2451860.5000  -48.0      1.98600      0.07597  17.65
   2451920.5000  -48.0      1.97397      0.07597  17.65
   2451980.5000  -48.0      1.96323      0.07597  17.65
   2452040.5000  -48.0      1.95412      0.07597  17.65
   2452100.5000  -48.0      1.94813      0.07597  17.65
   2452160.5000  -48.0      1.94522      0.07597  17.65
   2452220.5000  -48.0      1.94799      0.07597  17.65
   2452280.5000  -48.0      1.95136      0.07597  17.65
   2452340.5000  -48.0      1.95921      0.07597  17.65
   2452400.5000  -48.0      1.97062      0.07597  17.65
   2452460.5000  -48.0      1.97726      0.07597  17.65
   2452520.5000  -48.0      1.98624      0.07597  17.65
   2452580.5000  -48.0      2.00033      0.07597  17.65
   2452640.5000  -48.0      2.01900      0.07597  17.65
   2452700.5000  -48.0      2.03900      0.07597  17.65
   2452760.5000  -48.0      2.06873      0.07597  17.65
   2452820.5000  -48.0      2.08176      0.07597  17.65
   2452880.5000  -48.0      2.09097      0.07597  17.65
   2452940.5000  -48.0      2.09575      0.07597  17.65
   2453000.5000  -48.0      2.10398      0.07597  17.65
   2453060.5000  -48.0      2.11109      0.07597  17.65
   2453120.5000  -48.0      2.11561      0.07597  17.65
   2453180.5000  -48.0      2.12400      0.07597  17.65
   2453240.5000  -48.0      2.13022      0.07597  17.65
   2453300.5000  -48.0      2.14157      0.07597  17.65
   2453360.5000  -48.0      2.15048      0.07597  17.65
   2453420.5000  -48.0      2.15753      0.07597  17.65
   2453480.5000  -48.0      2.16315      0.07597  17.65
   2453540.5000  -48.0      2.16669      0.07597  17.65
   2453600.5000  -48.0      2.16881      0.07597  17.65
   2453660.5000  -48.0      2.16039      0.07597  17.65
   2453720.5000  -48.0      2.16123      0.07597  17.65
   2453780.5000  -48.0      2.17023      0.07597  17.65
   2453840.5000  -48.0      2.18031      0.07597  17.65
   2453900.5000  -48.0      2.18447      0.07597  17.65
   2453960.5000  -48.0      2.17954      0.07597  17.65
   2454020.5000  -48.0      2.16231      0.07597  17.65
   2454080.5000  -48.0      2.14465      0.07597  17.65
   2454140.5000  -48.0      2.12901      0.07597  17.65
   2454200.5000  -48.0      2.11310      0.07597  17.65
   2454260.5000  -48.0      2.09530      0.07597  17.65
   2454320.5000  -48.0      2.08038      0.07597  17.65
   2454380.5000  -48.0      2.07053      0.07597  17.65
   2454440.5000  -48.0      2.06629      0.07597  17.65
   2454500.5000  -48.0      2.06381      0.07597  17.65
   2454560.5000  -48.0      2.06340      0.07597  17.65
   2454620.5000  -48.0      2.06785      0.07597  17.65
   2454680.5000  -48.0      2.07111      0.07597  17.65
   2454740.5000  -48.0      2.07680      0.07597  17.65
   2454800.5000  -48.0      2.09022      0.07597  17.65
   2454860.5000  -48.0      2.09609      0.07597  17.65
   2454920.5000  -48.0      2.09787      0.07597  17.65
   2454980.5000  -48.0      2.09676      0.07597  17.65
   2455040.5000  -48.0      2.09156      0.07597  17.65
   2455100.5000  -48.0      2.08661      0.07597  17.65
   2455160.5000  -48.0      2.08608      0.07597  17.65
   2455220.5000  -48.0      2.08226      0.07597  17.65
   2455280.5000  -48.0      2.07866      0.07597  17.65
   2455340.5000  -48.0      2.07846      0.07597  17.65
   2455400.5000  -48.0      2.07574      0.07597  17.65
   2455460.5000  -48.0      2.06922      0.07597  17.65
   2455520.5000  -48.0      2.06535      0.07597  17.65
   2455580.5000  -48.0      2.06413      0.07597  17.65
   2455640.5000  -48.0      2.06751      0.07597  17.65
   2455700.5000  -48.0      2.06514      0.07597  17.65
   2455760.5000  -48.0      2.05592      0.07597  17.65
   2455820.5000  -48.0      2.04658      0.07597  17.65
   2455880.5000  -48.0      2.03871      0.07597  17.65
   2455940.5000  -48.0      2.03171      0.07597  17.65
   2456000.5000  -48.0      2.02587      0.07597  17.65
   2456060.5000  -48.0      2.02089      0.07597  17.65
   2456120.5000  -48.0      2.01564      0.07597  17.65
   2456180.5000  -48.0      2.00933      0.07597  17.65
   2456240.5000  -48.0      2.01162      0.07597  17.65
   2456300.5000  -48.0      2.00305      0.07597  17.65
   2456360.5000  -48.0      1.99261      0.07597  17.65
   2456420.5000  -48.0      1.98452      0.07597  17.65
   2456480.5000  -48.0      1.98265      0.07597  17.65
   2456540.5000  -48.0      1.99375      0.07597  17.65
   2456600.5000  -48.0      1.99972      0.07597  17.65
   2456660.5000  -48.0      2.00313      0.07597  17.65
   2456720.5000  -48.0      2.00560      0.07597  17.65
   2456780.5000  -48.0      2.00759      0.07597  17.65
   2456840.5000  -48.0      2.00655      0.07597  17.65
   2456900.5000  -48.0      1.99672      0.07597  17.65
   2456960.5000  -48.0      1.98063      0.07597  17.65
   2457020.5000  -48.0      1.97059      0.07597  17.65
   2457080.5000  -48.0      1.96656      0.07597  17.65
   2457140.5000  -48.0      1.96991      0.07597  17.65
   2457200.5000  -48.0      1.97525      0.07597  17.65
   2457260.5000  -48.0      1.98478      0.07597  17.65
   2457320.5000  -48.0      2.00018      0.07597  17.65
   2457380.5000  -48.0      2.01940      0.07597  17.65
   2457440.5000  -48.0      2.03882      0.07597  17.65
   2457500.5000  -48.0      2.05593      0.07597  17.65
   2457560.5000  -48.0      2.06682      0.07597  17.65
   2457620.5000  -48.0      2.07380      0.07597  17.65
   2457680.5000  -48.0      2.07798      0.07597  17.65
   2457740.5000  -48.0      2.07992      0.07597  17.65
   2457800.5000  -48.0      2.07991      0.07597  17.65
   2457860.5000  -48.0      2.07810      0.07597  17.65
   2457920.5000  -48.0      2.07498      0.07597  17.65
   2457980.5000  -48.0      2.07182      0.07597  17.65
   2458040.5000  -48.0      2.06722      0.07597  17.65
   2458100.5000  -48.0      2.06306      0.07597  17.65
   2458160.5000  -48.0      2.06227      0.07597  17.65
   2458220.5000  -48.0      2.06528      0.07597  17.65
   2458280.5000  -48.0      2.06870      0.07597  17.65
   2458340.5000  -48.0      2.06470      0.07597  17.65
   2458400.5000  -48.0      2.05535      0.07597  17.65
   2458460.5000  -48.0      2.04299      0.07597  17.65
   2458520.5000  -48.0      2.02751      0.07597  17.65
   2458580.5000  -48.0      2.01615      0.07597  17.65
   2458640.5000  -48.0      1.99986      0.07597  17.65
   2458700.5000  -48.0      1.98610      0.07597  17.65
   2458760.5000  -48.0      1.97834      0.07597  17.65
   2449100.5000  -47.0      2.21318      0.08318  17.65
   2449160.5000  -47.0      2.21251      0.08318  17.65
   2449220.5000  -47.0      2.20963      0.08318  17.65
   2449280.5000  -47.0      2.20482      0.08318  17.65
   2449340.5000  -47.0      2.19865      0.08318  17.65
   2449400.5000  -47.0      2.19187      0.08318  17.65
   2449460.5000  -47.0      2.18534      0.08318  17.65
   2449520.5000  -47.0      2.17990      0.08318  17.65
   2449580.5000  -47.0      2.17218      0.08318  17.65
   2449640.5000  -47.0      2.17183      0.08318  17.65
   2449700.5000  -47.0      2.17631      0.08318  17.65
   2449760.5000  -47.0      2.18422      0.08318  17.65
   2449820.5000  -47.0      2.19643      0.08318  17.65
   2449880.5000  -47.0      2.21642      0.08318  17.65
   2449940.5000  -47.0      2.23674      0.08318  17.65
   2450000.5000  -47.0      2.25410      0.08318  17.65
   2450060.5000  -47.0      2.26423      0.08318  17.65
   2450120.5000  -47.0      2.26774      0.08318  17.65
   2450180.5000  -47.0      2.26665      0.08318  17.65
   2450240.5000  -47.0      2.25864      0.08318  17.65
   2450300.5000  -47.0      2.23800      0.08318  17.65
   2450360.5000  -47.0      2.22531      0.08318  17.65
   2450420.5000  -47.0      2.21080      0.08318  17.65
   2450480.5000  -47.0      2.19178      0.08318  17.65
   2450540.5000  -47.0      2.17168      0.08318  17.65
   2450600.5000  -47.0      2.15329      0.08318  17.65
   2450660.5000  -47.0      2.13857      0.08318  17.65
   2450720.5000  -47.0      2.12837      0.08318  17.65
   2450780.5000  -47.0      2.12545      0.08318  17.65
   2450840.5000  -47.0      2.12647      0.08318  17.65
   2450900.5000  -47.0      2.12992      0.08318  17.65
   2450960.5000  -47.0      2.13299      0.08318  17.65
   2451020.5000  -47.0      2.12962      0.08318  17.65
   2451080.5000  -47.0      2.13022      0.08318  17.65
   2451140.5000  -47.0      2.12967      0.08318  17.65
   2451200.5000  -47.0      2.12806      0.08318  17.65
   2451260.5000  -47.0      2.12141      0.08318  17.65
   2451320.5000  -47.0      2.12583      0.08318  17.65
   2451380.5000  -47.0      2.12075      0.08318  17.65
   2451440.5000  -47.0      2.10921      0.08318  17.65
   2451500.5000  -47.0      2.08905      0.08318  17.65
   2451560.5000  -47.0      2.07260      0.08318  17.65
   2451620.5000  -47.0      2.05933      0.08318  17.65
   2451680.5000  -47.0      2.04487      0.08318  17.65
   2451740.5000  -47.0      2.02751      0.08318  17.65
   2451800.5000  -47.0      2.01858      0.08318  17.65
   2451860.5000  -47.0      2.00861      0.08318  17.65
   2451920.5000  -47.0      1.99658      0.08318  17.65
   2451980.5000  -47.0      1.98576      0.08318  17.65
   2452040.5000  -47.0      1.97538      0.08318  17.65
   2452100.5000  -47.0      1.96706      0.08318  17.65
   2452160.5000  -47.0      1.96219      0.08318  17.65
   2452220.5000  -47.0      1.96324      0.08318  17.65
   2452280.5000  -47.0      1.96626      0.08318  17.65
   2452340.5000  -47.0      1.97423      0.08318  17.65
   2452400.5000  -47.0      1.98662      0.08318  17.65
   2452460.5000  -47.0      1.99522      0.08318  17.65
   2452520.5000  -47.0      2.00600      0.08318  17.65
   2452580.5000  -47.0      2.02064      0.08318  17.65
   2452640.5000  -47.0      2.03900      0.08318  17.65
   2452700.5000  -47.0      2.05859      0.08318  17.65
   2452760.5000  -47.0      2.08738      0.08318  17.65
   2452820.5000  -47.0      2.10113      0.08318  17.65
   2452880.5000  -47.0      2.11198      0.08318  17.65
   2452940.5000  -47.0      2.11807      0.08318  17.65
   2453000.5000  -47.0      2.12711      0.08318  17.65
   2453060.5000  -47.0      2.13281      0.08318  17.65
   2453120.5000  -47.0      2.13655      0.08318  17.65
   2453180.5000  -47.0      2.14332      0.08318  17.65
   2453240.5000  -47.0      2.14965      0.08318  17.65
   2453300.5000  -47.0      2.16113      0.08318  17.65
   2453360.5000  -47.0      2.17069      0.08318  17.65
   2453420.5000  -47.0      2.17868      0.08318  17.65
   2453480.5000  -47.0      2.18476      0.08318  17.65
   2453540.5000  -47.0      2.18686      0.08318  17.65
   2453600.5000  -47.0      2.18884      0.08318  17.65
   2453660.5000  -47.0      2.18120      0.08318  17.65
   2453720.5000  -47.0      2.18145      0.08318  17.65
   2453780.5000  -47.0      2.18865      0.08318  17.65
   2453840.5000  -47.0      2.19709      0.08318  17.65
   2453900.5000  -47.0      2.20016      0.08318  17.65
   2453960.5000  -47.0      2.19544      0.08318  17.65
   2454020.5000  -47.0      2.17916      0.08318  17.65
   2454080.5000  -47.0      2.16231      0.08318  17.65
   2454140.5000  -47.0      2.14756      0.08318  17.65
   2454200.5000  -47.0      2.13395      0.08318  17.65
   2454260.5000  -47.0      2.11993      0.08318  17.65
   2454320.5000  -47.0      2.10822      0.08318  17.65
   2454380.5000  -47.0      2.10119      0.08318  17.65
   2454440.5000  -47.0      2.09935      0.08318  17.65
   2454500.5000  -47.0      2.09805      0.08318  17.65
   2454560.5000  -47.0      2.09789      0.08318  17.65
   2454620.5000  -47.0      2.10106      0.08318  17.65
   2454680.5000  -47.0      2.10409      0.08318  17.65
   2454740.5000  -47.0      2.10758      0.08318  17.65
   2454800.5000  -47.0      2.11867      0.08318  17.65
   2454860.5000  -47.0      2.12087      0.08318  17.65
   2454920.5000  -47.0      2.12121      0.08318  17.65
   2454980.5000  -47.0      2.11713      0.08318  17.65
   2455040.5000  -47.0      2.11147      0.08318  17.65
   2455100.5000  -47.0      2.10753      0.08318  17.65
   2455160.5000  -47.0      2.10699      0.08318  17.65
   2455220.5000  -47.0      2.10265      0.08318  17.65
   2455280.5000  -47.0      2.09838      0.08318  17.65
   2455340.5000  -47.0      2.09748      0.08318  17.65
   2455400.5000  -47.0      2.09474      0.08318  17.65
   2455460.5000  -47.0      2.08827      0.08318  17.65
   2455520.5000  -47.0      2.08447      0.08318  17.65
   2455580.5000  -47.0      2.08463      0.08318  17.65
   2455640.5000  -47.0      2.08922      0.08318  17.65
   2455700.5000  -47.0      2.08940      0.08318  17.65
   2455760.5000  -47.0      2.08121      0.08318  17.65
   2455820.5000  -47.0      2.07278      0.08318  17.65
   2455880.5000  -47.0      2.06559      0.08318  17.65
   2455940.5000  -47.0      2.05879      0.08318  17.65
   2456000.5000  -47.0      2.05269      0.08318  17.65
   2456060.5000  -47.0      2.04710      0.08318  17.65
   2456120.5000  -47.0      2.04116      0.08318  17.65
   2456180.5000  -47.0      2.03300      0.08318  17.65
   2456240.5000  -47.0      2.03314      0.08318  17.65
   2456300.5000  -47.0      2.02162      0.08318  17.65
   2456360.5000  -47.0      2.01042      0.08318  17.65
   2456420.5000  -47.0      2.00058      0.08318  17.65
   2456480.5000  -47.0      1.99738      0.08318  17.65
   2456540.5000  -47.0      2.00793      0.08318  17.65
   2456600.5000  -47.0      2.01354      0.08318  17.65
   2456660.5000  -47.0      2.01638      0.08318  17.65
   2456720.5000  -47.0      2.01914      0.08318  17.65
   2456780.5000  -47.0      2.02037      0.08318  17.65
   2456840.5000  -47.0      2.01852      0.08318  17.65
   2456900.5000  -47.0      2.00735      0.08318  17.65
   2456960.5000  -47.0      1.99044      0.08318  17.65
   2457020.5000  -47.0      1.98057      0.08318  17.65
   2457080.5000  -47.0      1.97612      0.08318  17.65
   2457140.5000  -47.0      1.98087      0.08318  17.65
   2457200.5000  -47.0      1.98808      0.08318  17.65
   2457260.5000  -47.0      1.99867      0.08318  17.65
   2457320.5000  -47.0      2.01554      0.08318  17.65
   2457380.5000  -47.0      2.03662      0.08318  17.65
   2457440.5000  -47.0      2.05778      0.08318  17.65
   2457500.5000  -47.0      2.07609      0.08318  17.65
   2457560.5000  -47.0      2.08804      0.08318  17.65
   2457620.5000  -47.0      2.09435      0.08318  17.65
   2457680.5000  -47.0      2.09657      0.08318  17.65
   2457740.5000  -47.0      2.09571      0.08318  17.65
   2457800.5000  -47.0      2.09245      0.08318  17.65
   2457860.5000  -47.0      2.08737      0.08318  17.65
   2457920.5000  -47.0      2.07906      0.08318  17.65
   2457980.5000  -47.0      2.07354      0.08318  17.65
   2458040.5000  -47.0      2.07051      0.08318  17.65
   2458100.5000  -47.0      2.07009      0.08318  17.65
   2458160.5000  -47.0      2.07365      0.08318  17.65
   2458220.5000  -47.0      2.07980      0.08318  17.65
   2458280.5000  -47.0      2.08512      0.08318  17.65
   2458340.5000  -47.0      2.08151      0.08318  17.65
   2458400.5000  -47.0      2.07058      0.08318  17.65
   2458460.5000  -47.0      2.05485      0.08318  17.65
   2458520.5000  -47.0      2.03334      0.08318  17.65
   2458580.5000  -47.0      2.01445      0.08318  17.65
   2458640.5000  -47.0      1.98967      0.08318  17.65
   2458700.5000  -47.0      1.96620      0.08318  17.65
   2458760.5000  -47.0      1.94930      0.08318  17.65
   2449100.5000  -46.0      2.22369      0.08263  17.65
   2449160.5000  -46.0      2.22279      0.08263  17.65
   2449220.5000  -46.0      2.22008      0.08263  17.65
   2449280.5000  -46.0      2.21587      0.08263  17.65
   2449340.5000  -46.0      2.21075      0.08263  17.65
   2449400.5000  -46.0      2.20542      0.08263  17.65
   2449460.5000  -46.0      2.20065      0.08263  17.65
   2449520.5000  -46.0      2.19720      0.08263  17.65
   2449580.5000  -46.0      2.19108      0.08263  17.65
   2449640.5000  -46.0      2.19351      0.08263  17.65
   2449700.5000  -46.0      2.20017      0.08263  17.65
   2449760.5000  -46.0      2.20984      0.08263  17.65
   2449820.5000  -46.0      2.22340      0.08263  17.65
   2449880.5000  -46.0      2.24446      0.08263  17.65
   2449940.5000  -46.0      2.26545      0.08263  17.65
   2450000.5000  -46.0      2.28289      0.08263  17.65
   2450060.5000  -46.0      2.29252      0.08263  17.65
   2450120.5000  -46.0      2.29432      0.08263  17.65
   2450180.5000  -46.0      2.29246      0.08263  17.65
   2450240.5000  -46.0      2.28444      0.08263  17.65
   2450300.5000  -46.0      2.26403      0.08263  17.65
   2450360.5000  -46.0      2.25140      0.08263  17.65
   2450420.5000  -46.0      2.23738      0.08263  17.65
   2450480.5000  -46.0      2.21885      0.08263  17.65
   2450540.5000  -46.0      2.19933      0.08263  17.65
   2450600.5000  -46.0      2.18161      0.08263  17.65
   2450660.5000  -46.0      2.16795      0.08263  17.65
   2450720.5000  -46.0      2.15846      0.08263  17.65
