Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2452220.5000  -49.0      4.23721      0.16888  20.50
   2452280.5000  -49.0      4.24520      0.16888  20.50
   2452340.5000  -49.0      4.24875      0.16888  20.50
   2452400.5000  -49.0      4.25915      0.16888  20.50
   2452460.5000  -49.0      4.27338      0.16888  20.50
   2452520.5000  -49.0      4.29672      0.16888  20.50
   2452580.5000  -49.0      4.33807      0.16888  20.50
   2452640.5000  -49.0      4.39071      0.16888  20.50
   2452700.5000  -49.0      4.43905      0.16888  20.50
   2452760.5000  -49.0      4.49337      0.16888  20.50
   2452820.5000  -49.0      4.52593      0.16888  20.50
   2452880.5000  -49.0      4.55726      0.16888  20.50
   2452940.5000  -49.0      4.58462      0.16888  20.50
   2453000.5000  -49.0      4.60918      0.16888  20.50
   2453060.5000  -49.0      4.63416      0.16888  20.50
   2453120.5000  -49.0      4.64919      0.16888  20.50
   2453180.5000  -49.0      4.66075      0.16888  20.50
   2453240.5000  -49.0      4.67584      0.16888  20.50
   2453300.5000  -49.0      4.70078      0.16888  20.50
   2453360.5000  -49.0      4.72769      0.16888  20.50
   2453420.5000  -49.0      4.75642      0.16888  20.50
   2453480.5000  -49.0      4.77134      0.16888  20.50
   2453540.5000  -49.0      4.78390      0.16888  20.50
   2453600.5000  -49.0      4.79750      0.16888  20.50
   2453660.5000  -49.0      4.80593      0.16888  20.50
   2453720.5000  -49.0      4.81416      0.16888  20.50
   2453780.5000  -49.0      4.81931      0.16888  20.50
   2453840.5000  -49.0      4.81964      0.16888  20.50
   2453900.5000  -49.0      4.81431      0.16888  20.50
   2453960.5000  -49.0      4.80250      0.16888  20.50
   2454020.5000  -49.0      4.78151      0.16888  20.50
   2454080.5000  -49.0      4.76939      0.16888  20.50
   2454140.5000  -49.0      4.74798      0.16888  20.50
   2454200.5000  -49.0      4.73050      0.16888  20.50
   2454260.5000  -49.0      4.69509      0.16888  20.50
   2454320.5000  -49.0      4.67684      0.16888  20.50
   2454380.5000  -49.0      4.66625      0.16888  20.50
   2454440.5000  -49.0      4.65995      0.16888  20.50
   2454500.5000  -49.0      4.65283      0.16888  20.50
   2454560.5000  -49.0      4.64374      0.16888  20.50
   2454620.5000  -49.0      4.63447      0.16888  20.50
   2454680.5000  -49.0      4.63617      0.16888  20.50
   2454740.5000  -49.0      4.63270      0.16888  20.50
   2454800.5000  -49.0      4.63261      0.16888  20.50
   2454860.5000  -49.0      4.62903      0.16888  20.50
   2454920.5000  -49.0      4.61121      0.16888  20.50
   2454980.5000  -49.0      4.58937      0.16888  20.50
   2455040.5000  -49.0      4.56550      0.16888  20.50
   2455100.5000  -49.0      4.53528      0.16888  20.50
   2455160.5000  -49.0      4.51212      0.16888  20.50
   2455220.5000  -49.0      4.49009      0.16888  20.50
   2455280.5000  -49.0      4.46747      0.16888  20.50
   2455340.5000  -49.0      4.44343      0.16888  20.50
   2455400.5000  -49.0      4.41759      0.16888  20.50
   2455460.5000  -49.0      4.39198      0.16888  20.50
   2455520.5000  -49.0      4.38106      0.16888  20.50
   2455580.5000  -49.0      4.36371      0.16888  20.50
   2455640.5000  -49.0      4.33586      0.16888  20.50
   2455700.5000  -49.0      4.31616      0.16888  20.50
   2455760.5000  -49.0      4.30999      0.16888  20.50
   2455820.5000  -49.0      4.30865      0.16888  20.50
   2455880.5000  -49.0      4.30936      0.16888  20.50
   2455940.5000  -49.0      4.31074      0.16888  20.50
   2456000.5000  -49.0      4.31212      0.16888  20.50
   2456060.5000  -49.0      4.31383      0.16888  20.50
   2456120.5000  -49.0      4.31711      0.16888  20.50
   2456180.5000  -49.0      4.30737      0.16888  20.50
   2456240.5000  -49.0      4.30539      0.16888  20.50
   2456300.5000  -49.0      4.30067      0.16888  20.50
   2456360.5000  -49.0      4.29026      0.16888  20.50
   2456420.5000  -49.0      4.27766      0.16888  20.50
   2456480.5000  -49.0      4.26432      0.16888  20.50
   2456540.5000  -49.0      4.25251      0.16888  20.50
   2456600.5000  -49.0      4.24955      0.16888  20.50
   2456660.5000  -49.0      4.25281      0.16888  20.50
   2456720.5000  -49.0      4.26546      0.16888  20.50
   2456780.5000  -49.0      4.28033      0.16888  20.50
   2456840.5000  -49.0      4.29864      0.16888  20.50
   2456900.5000  -49.0      4.31979      0.16888  20.50
   2456960.5000  -49.0      4.34139      0.16888  20.50
   2457020.5000  -49.0      4.35913      0.16888  20.50
   2457080.5000  -49.0      4.36646      0.16888  20.50
   2457140.5000  -49.0      4.38589      0.16888  20.50
   2457200.5000  -49.0      4.40355      0.16888  20.50
   2457260.5000  -49.0      4.42540      0.16888  20.50
   2457320.5000  -49.0      4.44865      0.16888  20.50
   2457380.5000  -49.0      4.47114      0.16888  20.50
   2457440.5000  -49.0      4.49128      0.16888  20.50
   2457500.5000  -49.0      4.50996      0.16888  20.50
   2457560.5000  -49.0      4.52055      0.16888  20.50
   2457620.5000  -49.0      4.52625      0.16888  20.50
   2457680.5000  -49.0      4.52929      0.16888  20.50
   2457740.5000  -49.0      4.53116      0.16888  20.50
   2457800.5000  -49.0      4.53278      0.16888  20.50
   2457860.5000  -49.0      4.53470      0.16888  20.50
   2457920.5000  -49.0      4.53900      0.16888  20.50
   2457980.5000  -49.0      4.54283      0.16888  20.50
   2458040.5000  -49.0      4.54694      0.16888  20.50
   2458100.5000  -49.0      4.55056      0.16888  20.50
   2458160.5000  -49.0      4.55616      0.16888  20.50
   2458220.5000  -49.0      4.55641      0.16888  20.50
   2458280.5000  -49.0      4.55477      0.16888  20.50
   2458340.5000  -49.0      4.54927      0.16888  20.50
   2458400.5000  -49.0      4.54116      0.16888  20.50
   2458460.5000  -49.0      4.53320      0.16888  20.50
   2458520.5000  -49.0      4.52117      0.16888  20.50
   2458580.5000  -49.0      4.50796      0.16888  20.50
   2458640.5000  -49.0      4.49217      0.16888  20.50
   2458700.5000  -49.0      4.48302      0.16888  20.50
   2458760.5000  -49.0      4.47739      0.16888  20.50
   2445380.5000  -48.0      4.72397      0.16506  20.50
   2445440.5000  -48.0      4.72405      0.16506  20.50
   2445500.5000  -48.0      4.74122      0.16506  20.50
   2445560.5000  -48.0      4.77734      0.16506  20.50
   2445620.5000  -48.0      4.78576      0.16506  20.50
   2445680.5000  -48.0      4.77473      0.16506  20.50
   2445740.5000  -48.0      4.75049      0.16506  20.50
   2445800.5000  -48.0      4.71878      0.16506  20.50
   2445860.5000  -48.0      4.68365      0.16506  20.50
   2445920.5000  -48.0      4.65553      0.16506  20.50
   2445980.5000  -48.0      4.61956      0.16506  20.50
   2446040.5000  -48.0      4.58148      0.16506  20.50
   2446100.5000  -48.0      4.54598      0.16506  20.50
   2446160.5000  -48.0      4.51515      0.16506  20.50
   2446220.5000  -48.0      4.49132      0.16506  20.50
   2446280.5000  -48.0      4.47623      0.16506  20.50
   2446340.5000  -48.0      4.47041      0.16506  20.50
   2446400.5000  -48.0      4.47234      0.16506  20.50
   2446460.5000  -48.0      4.48322      0.16506  20.50
   2446520.5000  -48.0      4.50075      0.16506  20.50
   2446580.5000  -48.0      4.51856      0.16506  20.50
   2446640.5000  -48.0      4.52830      0.16506  20.50
   2446700.5000  -48.0      4.54239      0.16506  20.50
   2446760.5000  -48.0      4.52268      0.16506  20.50
   2446820.5000  -48.0      4.49234      0.16506  20.50
   2446880.5000  -48.0      4.46282      0.16506  20.50
   2446940.5000  -48.0      4.45286      0.16506  20.50
   2447000.5000  -48.0      4.46142      0.16506  20.50
   2447060.5000  -48.0      4.45188      0.16506  20.50
   2447120.5000  -48.0      4.44269      0.16506  20.50
   2447180.5000  -48.0      4.44031      0.16506  20.50
   2447240.5000  -48.0      4.43656      0.16506  20.50
   2447300.5000  -48.0      4.43977      0.16506  20.50
   2447360.5000  -48.0      4.45838      0.16506  20.50
   2447420.5000  -48.0      4.47759      0.16506  20.50
   2447480.5000  -48.0      4.50357      0.16506  20.50
   2447540.5000  -48.0      4.53519      0.16506  20.50
   2447600.5000  -48.0      4.57061      0.16506  20.50
   2447660.5000  -48.0      4.60760      0.16506  20.50
   2447720.5000  -48.0      4.64380      0.16506  20.50
   2447780.5000  -48.0      4.67706      0.16506  20.50
   2447840.5000  -48.0      4.70568      0.16506  20.50
   2447900.5000  -48.0      4.73215      0.16506  20.50
   2447960.5000  -48.0      4.75589      0.16506  20.50
   2448020.5000  -48.0      4.77476      0.16506  20.50
   2448080.5000  -48.0      4.78835      0.16506  20.50
   2448140.5000  -48.0      4.79655      0.16506  20.50
   2448200.5000  -48.0      4.79964      0.16506  20.50
   2448260.5000  -48.0      4.79829      0.16506  20.50
   2448320.5000  -48.0      4.79351      0.16506  20.50
   2448380.5000  -48.0      4.78667      0.16506  20.50
   2448440.5000  -48.0      4.77945      0.16506  20.50
   2448500.5000  -48.0      4.77378      0.16506  20.50
   2448560.5000  -48.0      4.77176      0.16506  20.50
   2448620.5000  -48.0      4.77559      0.16506  20.50
   2448680.5000  -48.0      4.77396      0.16506  20.50
   2448740.5000  -48.0      4.77233      0.16506  20.50
   2448800.5000  -48.0      4.77070      0.16506  20.50
   2448860.5000  -48.0      4.76907      0.16506  20.50
   2448920.5000  -48.0      4.76744      0.16506  20.50
   2448980.5000  -48.0      4.76581      0.16506  20.50
   2449040.5000  -48.0      4.76418      0.16506  20.50
   2449100.5000  -48.0      4.76255      0.16506  20.50
   2449160.5000  -48.0      4.76093      0.16506  20.50
   2449220.5000  -48.0      4.75930      0.16506  20.50
   2449280.5000  -48.0      4.75767      0.16506  20.50
   2449340.5000  -48.0      4.75989      0.16506  20.50
   2449400.5000  -48.0      4.75827      0.16506  20.50
   2449460.5000  -48.0      4.74979      0.16506  20.50
   2449520.5000  -48.0      4.74112      0.16506  20.50
   2449580.5000  -48.0      4.74001      0.16506  20.50
   2449640.5000  -48.0      4.74048      0.16506  20.50
   2449700.5000  -48.0      4.74544      0.16506  20.50
   2449760.5000  -48.0      4.75270      0.16506  20.50
   2449820.5000  -48.0      4.76036      0.16506  20.50
   2449880.5000  -48.0      4.76720      0.16506  20.50
   2449940.5000  -48.0      4.76873      0.16506  20.50
   2450000.5000  -48.0      4.76755      0.16506  20.50
   2450060.5000  -48.0      4.77160      0.16506  20.50
   2450120.5000  -48.0      4.76636      0.16506  20.50
   2450180.5000  -48.0      4.75433      0.16506  20.50
   2450240.5000  -48.0      4.73737      0.16506  20.50
   2450300.5000  -48.0      4.71437      0.16506  20.50
   2450360.5000  -48.0      4.69866      0.16506  20.50
   2450420.5000  -48.0      4.67658      0.16506  20.50
   2450480.5000  -48.0      4.65043      0.16506  20.50
   2450540.5000  -48.0      4.62238      0.16506  20.50
   2450600.5000  -48.0      4.59480      0.16506  20.50
   2450660.5000  -48.0      4.57327      0.16506  20.50
   2450720.5000  -48.0      4.54988      0.16506  20.50
   2450780.5000  -48.0      4.53428      0.16506  20.50
   2450840.5000  -48.0      4.52153      0.16506  20.50
   2450900.5000  -48.0      4.50249      0.16506  20.50
   2450960.5000  -48.0      4.48883      0.16506  20.50
   2451020.5000  -48.0      4.48205      0.16506  20.50
   2451080.5000  -48.0      4.47543      0.16506  20.50
   2451140.5000  -48.0      4.48060      0.16506  20.50
   2451200.5000  -48.0      4.49022      0.16506  20.50
   2451260.5000  -48.0      4.49005      0.16506  20.50
   2451320.5000  -48.0      4.47731      0.16506  20.50
   2451380.5000  -48.0      4.44758      0.16506  20.50
   2451440.5000  -48.0      4.41455      0.16506  20.50
   2451500.5000  -48.0      4.38836      0.16506  20.50
   2451560.5000  -48.0      4.35800      0.16506  20.50
   2451620.5000  -48.0      4.33873      0.16506  20.50
   2451680.5000  -48.0      4.31918      0.16506  20.50
   2451740.5000  -48.0      4.30042      0.16506  20.50
   2451800.5000  -48.0      4.29353      0.16506  20.50
   2451860.5000  -48.0      4.28404      0.16506  20.50
   2451920.5000  -48.0      4.27808      0.16506  20.50
   2451980.5000  -48.0      4.27921      0.16506  20.50
   2452040.5000  -48.0      4.28122      0.16506  20.50
   2452100.5000  -48.0      4.28649      0.16506  20.50
   2452160.5000  -48.0      4.28635      0.16506  20.50
   2452220.5000  -48.0      4.29039      0.16506  20.50
   2452280.5000  -48.0      4.29905      0.16506  20.50
   2452340.5000  -48.0      4.30511      0.16506  20.50
   2452400.5000  -48.0      4.31563      0.16506  20.50
   2452460.5000  -48.0      4.32950      0.16506  20.50
   2452520.5000  -48.0      4.35227      0.16506  20.50
   2452580.5000  -48.0      4.39345      0.16506  20.50
   2452640.5000  -48.0      4.44643      0.16506  20.50
   2452700.5000  -48.0      4.49561      0.16506  20.50
   2452760.5000  -48.0      4.54900      0.16506  20.50
   2452820.5000  -48.0      4.58181      0.16506  20.50
   2452880.5000  -48.0      4.61372      0.16506  20.50
   2452940.5000  -48.0      4.64182      0.16506  20.50
   2453000.5000  -48.0      4.66740      0.16506  20.50
   2453060.5000  -48.0      4.69298      0.16506  20.50
   2453120.5000  -48.0      4.71036      0.16506  20.50
   2453180.5000  -48.0      4.72447      0.16506  20.50
   2453240.5000  -48.0      4.74152      0.16506  20.50
   2453300.5000  -48.0      4.77016      0.16506  20.50
   2453360.5000  -48.0      4.79822      0.16506  20.50
   2453420.5000  -48.0      4.82539      0.16506  20.50
   2453480.5000  -48.0      4.83876      0.16506  20.50
   2453540.5000  -48.0      4.84831      0.16506  20.50
   2453600.5000  -48.0      4.86059      0.16506  20.50
   2453660.5000  -48.0      4.86921      0.16506  20.50
   2453720.5000  -48.0      4.87632      0.16506  20.50
   2453780.5000  -48.0      4.88010      0.16506  20.50
   2453840.5000  -48.0      4.87947      0.16506  20.50
   2453900.5000  -48.0      4.87396      0.16506  20.50
   2453960.5000  -48.0      4.86446      0.16506  20.50
   2454020.5000  -48.0      4.84441      0.16506  20.50
   2454080.5000  -48.0      4.83307      0.16506  20.50
   2454140.5000  -48.0      4.81182      0.16506  20.50
   2454200.5000  -48.0      4.79264      0.16506  20.50
   2454260.5000  -48.0      4.75898      0.16506  20.50
   2454320.5000  -48.0      4.74095      0.16506  20.50
   2454380.5000  -48.0      4.72960      0.16506  20.50
   2454440.5000  -48.0      4.72155      0.16506  20.50
   2454500.5000  -48.0      4.71137      0.16506  20.50
   2454560.5000  -48.0      4.70096      0.16506  20.50
   2454620.5000  -48.0      4.69047      0.16506  20.50
   2454680.5000  -48.0      4.69051      0.16506  20.50
   2454740.5000  -48.0      4.69074      0.16506  20.50
   2454800.5000  -48.0      4.69512      0.16506  20.50
   2454860.5000  -48.0      4.69432      0.16506  20.50
   2454920.5000  -48.0      4.67870      0.16506  20.50
   2454980.5000  -48.0      4.65807      0.16506  20.50
   2455040.5000  -48.0      4.63709      0.16506  20.50
   2455100.5000  -48.0      4.60823      0.16506  20.50
   2455160.5000  -48.0      4.58585      0.16506  20.50
   2455220.5000  -48.0      4.56434      0.16506  20.50
   2455280.5000  -48.0      4.54152      0.16506  20.50
   2455340.5000  -48.0      4.51669      0.16506  20.50
   2455400.5000  -48.0      4.49030      0.16506  20.50
   2455460.5000  -48.0      4.46089      0.16506  20.50
   2455520.5000  -48.0      4.44531      0.16506  20.50
   2455580.5000  -48.0      4.42240      0.16506  20.50
   2455640.5000  -48.0      4.38876      0.16506  20.50
   2455700.5000  -48.0      4.36547      0.16506  20.50
   2455760.5000  -48.0      4.35532      0.16506  20.50
   2455820.5000  -48.0      4.35075      0.16506  20.50
   2455880.5000  -48.0      4.34899      0.16506  20.50
   2455940.5000  -48.0      4.34851      0.16506  20.50
   2456000.5000  -48.0      4.34842      0.16506  20.50
   2456060.5000  -48.0      4.34862      0.16506  20.50
   2456120.5000  -48.0      4.34977      0.16506  20.50
   2456180.5000  -48.0      4.34099      0.16506  20.50
   2456240.5000  -48.0      4.34126      0.16506  20.50
   2456300.5000  -48.0      4.33729      0.16506  20.50
   2456360.5000  -48.0      4.32808      0.16506  20.50
   2456420.5000  -48.0      4.31608      0.16506  20.50
   2456480.5000  -48.0      4.30209      0.16506  20.50
   2456540.5000  -48.0      4.28759      0.16506  20.50
   2456600.5000  -48.0      4.28363      0.16506  20.50
   2456660.5000  -48.0      4.28604      0.16506  20.50
   2456720.5000  -48.0      4.29857      0.16506  20.50
   2456780.5000  -48.0      4.31322      0.16506  20.50
   2456840.5000  -48.0      4.33125      0.16506  20.50
   2456900.5000  -48.0      4.35214      0.16506  20.50
   2456960.5000  -48.0      4.37346      0.16506  20.50
   2457020.5000  -48.0      4.39081      0.16506  20.50
   2457080.5000  -48.0      4.39686      0.16506  20.50
   2457140.5000  -48.0      4.41675      0.16506  20.50
   2457200.5000  -48.0      4.43620      0.16506  20.50
   2457260.5000  -48.0      4.45868      0.16506  20.50
   2457320.5000  -48.0      4.48286      0.16506  20.50
   2457380.5000  -48.0      4.50739      0.16506  20.50
   2457440.5000  -48.0      4.53101      0.16506  20.50
   2457500.5000  -48.0      4.55607      0.16506  20.50
   2457560.5000  -48.0      4.57236      0.16506  20.50
   2457620.5000  -48.0      4.58303      0.16506  20.50
   2457680.5000  -48.0      4.59017      0.16506  20.50
   2457740.5000  -48.0      4.59510      0.16506  20.50
   2457800.5000  -48.0      4.59859      0.16506  20.50
   2457860.5000  -48.0      4.60107      0.16506  20.50
   2457920.5000  -48.0      4.60424      0.16506  20.50
   2457980.5000  -48.0      4.60670      0.16506  20.50
   2458040.5000  -48.0      4.60813      0.16506  20.50
   2458100.5000  -48.0      4.60911      0.16506  20.50
   2458160.5000  -48.0      4.61008      0.16506  20.50
   2458220.5000  -48.0      4.60481      0.16506  20.50
   2458280.5000  -48.0      4.59674      0.16506  20.50
   2458340.5000  -48.0      4.58610      0.16506  20.50
   2458400.5000  -48.0      4.57470      0.16506  20.50
   2458460.5000  -48.0      4.56145      0.16506  20.50
   2458520.5000  -48.0      4.54709      0.16506  20.50
   2458580.5000  -48.0      4.53446      0.16506  20.50
   2458640.5000  -48.0      4.52018      0.16506  20.50
   2458700.5000  -48.0      4.50908      0.16506  20.50
   2458760.5000  -48.0      4.50049      0.16506  20.50
   2445380.5000  -47.0      4.71757      0.17262  20.50
   2445440.5000  -47.0      4.71510      0.17262  20.50
   2445500.5000  -47.0      4.72934      0.17262  20.50
   2445560.5000  -47.0      4.76431      0.17262  20.50
   2445620.5000  -47.0      4.77499      0.17262  20.50
   2445680.5000  -47.0      4.76799      0.17262  20.50
   2445740.5000  -47.0      4.74821      0.17262  20.50
   2445800.5000  -47.0      4.72051      0.17262  20.50
   2445860.5000  -47.0      4.68751      0.17262  20.50
   2445920.5000  -47.0      4.66005      0.17262  20.50
   2445980.5000  -47.0      4.62627      0.17262  20.50
   2446040.5000  -47.0      4.59161      0.17262  20.50
   2446100.5000  -47.0      4.55858      0.17262  20.50
   2446160.5000  -47.0      4.52981      0.17262  20.50
   2446220.5000  -47.0      4.50771      0.17262  20.50
   2446280.5000  -47.0      4.49356      0.17262  20.50
   2446340.5000  -47.0      4.48787      0.17262  20.50
   2446400.5000  -47.0      4.48904      0.17262  20.50
   2446460.5000  -47.0      4.49873      0.17262  20.50
   2446520.5000  -47.0      4.51535      0.17262  20.50
   2446580.5000  -47.0      4.53271      0.17262  20.50
   2446640.5000  -47.0      4.53829      0.17262  20.50
   2446700.5000  -47.0      4.55003      0.17262  20.50
   2446760.5000  -47.0      4.52796      0.17262  20.50
   2446820.5000  -47.0      4.49518      0.17262  20.50
   2446880.5000  -47.0      4.46285      0.17262  20.50
   2446940.5000  -47.0      4.44920      0.17262  20.50
   2447000.5000  -47.0      4.45500      0.17262  20.50
   2447060.5000  -47.0      4.44437      0.17262  20.50
   2447120.5000  -47.0      4.43501      0.17262  20.50
   2447180.5000  -47.0      4.43239      0.17262  20.50
   2447240.5000  -47.0      4.42995      0.17262  20.50
   2447300.5000  -47.0      4.43463      0.17262  20.50
   2447360.5000  -47.0      4.45326      0.17262  20.50
   2447420.5000  -47.0      4.47398      0.17262  20.50
   2447480.5000  -47.0      4.50137      0.17262  20.50
   2447540.5000  -47.0      4.53414      0.17262  20.50
   2447600.5000  -47.0      4.57032      0.17262  20.50
   2447660.5000  -47.0      4.60761      0.17262  20.50
   2447720.5000  -47.0      4.64362      0.17262  20.50
   2447780.5000  -47.0      4.67614      0.17262  20.50
   2447840.5000  -47.0      4.70345      0.17262  20.50
   2447900.5000  -47.0      4.72854      0.17262  20.50
   2447960.5000  -47.0      4.75134      0.17262  20.50
   2448020.5000  -47.0      4.76965      0.17262  20.50
   2448080.5000  -47.0      4.78318      0.17262  20.50
   2448140.5000  -47.0      4.79195      0.17262  20.50
   2448200.5000  -47.0      4.79629      0.17262  20.50
   2448260.5000  -47.0      4.79686      0.17262  20.50
   2448320.5000  -47.0      4.79462      0.17262  20.50
   2448380.5000  -47.0      4.79078      0.17262  20.50
   2448440.5000  -47.0      4.78678      0.17262  20.50
   2448500.5000  -47.0      4.78419      0.17262  20.50
   2448560.5000  -47.0      4.78468      0.17262  20.50
   2448620.5000  -47.0      4.78988      0.17262  20.50
   2448680.5000  -47.0      4.79055      0.17262  20.50
   2448740.5000  -47.0      4.79121      0.17262  20.50
   2448800.5000  -47.0      4.79187      0.17262  20.50
   2448860.5000  -47.0      4.79254      0.17262  20.50
   2448920.5000  -47.0      4.79320      0.17262  20.50
   2448980.5000  -47.0      4.79387      0.17262  20.50
   2449040.5000  -47.0      4.79453      0.17262  20.50
