Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2454020.5000  -32.0      0.30712      0.01296  10.77
   2454080.5000  -32.0      0.30687      0.01296  10.77
   2454140.5000  -32.0      0.30652      0.01296  10.77
   2454200.5000  -32.0      0.30658      0.01296  10.77
   2454260.5000  -32.0      0.30716      0.01296  10.77
   2454320.5000  -32.0      0.30872      0.01296  10.77
   2454380.5000  -32.0      0.31100      0.01296  10.77
   2454440.5000  -32.0      0.31376      0.01296  10.77
   2454500.5000  -32.0      0.31664      0.01296  10.77
   2454560.5000  -32.0      0.31922      0.01296  10.77
   2454620.5000  -32.0      0.32106      0.01296  10.77
   2454680.5000  -32.0      0.32432      0.01296  10.77
   2454740.5000  -32.0      0.32395      0.01296  10.77
   2454800.5000  -32.0      0.32079      0.01296  10.77
   2454860.5000  -32.0      0.31673      0.01296  10.77
   2454920.5000  -32.0      0.31291      0.01296  10.77
   2454980.5000  -32.0      0.30863      0.01296  10.77
   2455040.5000  -32.0      0.30454      0.01296  10.77
   2455100.5000  -32.0      0.30065      0.01296  10.77
   2455160.5000  -32.0      0.29818      0.01296  10.77
   2455220.5000  -32.0      0.29708      0.01296  10.77
   2455280.5000  -32.0      0.29750      0.01296  10.77
   2455340.5000  -32.0      0.29965      0.01296  10.77
   2455400.5000  -32.0      0.30253      0.01296  10.77
   2455460.5000  -32.0      0.30591      0.01296  10.77
   2455520.5000  -32.0      0.30973      0.01296  10.77
   2455580.5000  -32.0      0.31231      0.01296  10.77
   2455640.5000  -32.0      0.31403      0.01296  10.77
   2455700.5000  -32.0      0.31478      0.01296  10.77
   2455760.5000  -32.0      0.31454      0.01296  10.77
   2455820.5000  -32.0      0.31340      0.01296  10.77
   2455880.5000  -32.0      0.31162      0.01296  10.77
   2455940.5000  -32.0      0.30969      0.01296  10.77
   2456000.5000  -32.0      0.30837      0.01296  10.77
   2456060.5000  -32.0      0.30876      0.01296  10.77
   2456120.5000  -32.0      0.31238      0.01296  10.77
   2456180.5000  -32.0      0.31400      0.01296  10.77
   2456240.5000  -32.0      0.31515      0.01296  10.77
   2456300.5000  -32.0      0.31617      0.01296  10.77
   2456360.5000  -32.0      0.31668      0.01296  10.77
   2456420.5000  -32.0      0.31712      0.01296  10.77
   2456480.5000  -32.0      0.31734      0.01296  10.77
   2456540.5000  -32.0      0.31748      0.01296  10.77
   2456600.5000  -32.0      0.31728      0.01296  10.77
   2456660.5000  -32.0      0.31703      0.01296  10.77
   2456720.5000  -32.0      0.31671      0.01296  10.77
   2456780.5000  -32.0      0.31613      0.01296  10.77
   2456840.5000  -32.0      0.31597      0.01296  10.77
   2456900.5000  -32.0      0.31622      0.01296  10.77
   2456960.5000  -32.0      0.31652      0.01296  10.77
   2457020.5000  -32.0      0.31632      0.01296  10.77
   2457080.5000  -32.0      0.31468      0.01296  10.77
   2457140.5000  -32.0      0.31425      0.01296  10.77
   2457200.5000  -32.0      0.31438      0.01296  10.77
   2457260.5000  -32.0      0.31531      0.01296  10.77
   2457320.5000  -32.0      0.31637      0.01296  10.77
   2457380.5000  -32.0      0.31607      0.01296  10.77
   2457440.5000  -32.0      0.31528      0.01296  10.77
   2457500.5000  -32.0      0.31462      0.01296  10.77
   2457560.5000  -32.0      0.31492      0.01296  10.77
   2457620.5000  -32.0      0.31471      0.01296  10.77
   2457680.5000  -32.0      0.31517      0.01296  10.77
   2457740.5000  -32.0      0.31607      0.01296  10.77
   2457800.5000  -32.0      0.31699      0.01296  10.77
   2457860.5000  -32.0      0.31765      0.01296  10.77
   2457920.5000  -32.0      0.31846      0.01296  10.77
   2457980.5000  -32.0      0.31673      0.01296  10.77
   2458040.5000  -32.0      0.31595      0.01296  10.77
   2458100.5000  -32.0      0.31580      0.01296  10.77
   2458160.5000  -32.0      0.31601      0.01296  10.77
   2458220.5000  -32.0      0.31631      0.01296  10.77
   2458280.5000  -32.0      0.31716      0.01296  10.77
   2458340.5000  -32.0      0.31806      0.01296  10.77
   2458400.5000  -32.0      0.31844      0.01296  10.77
   2458460.5000  -32.0      0.31788      0.01296  10.77
   2458520.5000  -32.0      0.31571      0.01296  10.77
   2458580.5000  -32.0      0.31471      0.01296  10.77
   2458640.5000  -32.0      0.31396      0.01296  10.77
   2458700.5000  -32.0      0.31395      0.01296  10.77
   2458760.5000  -32.0      0.31377      0.01296  10.77
   2445380.5000  -31.0      0.30785      0.01089  10.77
   2445440.5000  -31.0      0.30775      0.01089  10.77
   2445500.5000  -31.0      0.30806      0.01089  10.77
   2445560.5000  -31.0      0.30876      0.01089  10.77
   2445620.5000  -31.0      0.30984      0.01089  10.77
   2445680.5000  -31.0      0.31119      0.01089  10.77
   2445740.5000  -31.0      0.31271      0.01089  10.77
   2445800.5000  -31.0      0.31417      0.01089  10.77
   2445860.5000  -31.0      0.31550      0.01089  10.77
   2445920.5000  -31.0      0.31659      0.01089  10.77
   2445980.5000  -31.0      0.31732      0.01089  10.77
   2446040.5000  -31.0      0.31760      0.01089  10.77
   2446100.5000  -31.0      0.31733      0.01089  10.77
   2446160.5000  -31.0      0.31652      0.01089  10.77
   2446220.5000  -31.0      0.31522      0.01089  10.77
   2446280.5000  -31.0      0.31349      0.01089  10.77
   2446340.5000  -31.0      0.31145      0.01089  10.77
   2446400.5000  -31.0      0.31014      0.01089  10.77
   2446460.5000  -31.0      0.30790      0.01089  10.77
   2446520.5000  -31.0      0.30557      0.01089  10.77
   2446580.5000  -31.0      0.30392      0.01089  10.77
   2446640.5000  -31.0      0.30180      0.01089  10.77
   2446700.5000  -31.0      0.30009      0.01089  10.77
   2446760.5000  -31.0      0.29894      0.01089  10.77
   2446820.5000  -31.0      0.29839      0.01089  10.77
   2446880.5000  -31.0      0.29857      0.01089  10.77
   2446940.5000  -31.0      0.29928      0.01089  10.77
   2447000.5000  -31.0      0.30037      0.01089  10.77
   2447060.5000  -31.0      0.30168      0.01089  10.77
   2447120.5000  -31.0      0.30290      0.01089  10.77
   2447180.5000  -31.0      0.30422      0.01089  10.77
   2447240.5000  -31.0      0.30569      0.01089  10.77
   2447300.5000  -31.0      0.30706      0.01089  10.77
   2447360.5000  -31.0      0.30811      0.01089  10.77
   2447420.5000  -31.0      0.30871      0.01089  10.77
   2447480.5000  -31.0      0.30879      0.01089  10.77
   2447540.5000  -31.0      0.30835      0.01089  10.77
   2447600.5000  -31.0      0.30748      0.01089  10.77
   2447660.5000  -31.0      0.30639      0.01089  10.77
   2447720.5000  -31.0      0.30538      0.01089  10.77
   2447780.5000  -31.0      0.30488      0.01089  10.77
   2447840.5000  -31.0      0.30546      0.01089  10.77
   2447900.5000  -31.0      0.30526      0.01089  10.77
   2447960.5000  -31.0      0.30510      0.01089  10.77
   2448020.5000  -31.0      0.30498      0.01089  10.77
   2448080.5000  -31.0      0.30492      0.01089  10.77
   2448140.5000  -31.0      0.30495      0.01089  10.77
   2448200.5000  -31.0      0.30509      0.01089  10.77
   2448260.5000  -31.0      0.30542      0.01089  10.77
   2448320.5000  -31.0      0.30605      0.01089  10.77
   2448380.5000  -31.0      0.30682      0.01089  10.77
   2448440.5000  -31.0      0.30761      0.01089  10.77
   2448500.5000  -31.0      0.30827      0.01089  10.77
   2448560.5000  -31.0      0.30861      0.01089  10.77
   2448620.5000  -31.0      0.30898      0.01089  10.77
   2448680.5000  -31.0      0.30947      0.01089  10.77
   2448740.5000  -31.0      0.30996      0.01089  10.77
   2448800.5000  -31.0      0.31045      0.01089  10.77
   2448860.5000  -31.0      0.31146      0.01089  10.77
   2448920.5000  -31.0      0.31185      0.01089  10.77
   2448980.5000  -31.0      0.31191      0.01089  10.77
   2449040.5000  -31.0      0.31188      0.01089  10.77
   2449100.5000  -31.0      0.31195      0.01089  10.77
   2449160.5000  -31.0      0.31227      0.01089  10.77
   2449220.5000  -31.0      0.31293      0.01089  10.77
   2449280.5000  -31.0      0.31397      0.01089  10.77
   2449340.5000  -31.0      0.31543      0.01089  10.77
   2449400.5000  -31.0      0.31726      0.01089  10.77
   2449460.5000  -31.0      0.31943      0.01089  10.77
   2449520.5000  -31.0      0.32186      0.01089  10.77
   2449580.5000  -31.0      0.32418      0.01089  10.77
   2449640.5000  -31.0      0.32702      0.01089  10.77
   2449700.5000  -31.0      0.32952      0.01089  10.77
   2449760.5000  -31.0      0.33196      0.01089  10.77
   2449820.5000  -31.0      0.33441      0.01089  10.77
   2449880.5000  -31.0      0.33682      0.01089  10.77
   2449940.5000  -31.0      0.33901      0.01089  10.77
   2450000.5000  -31.0      0.34081      0.01089  10.77
   2450060.5000  -31.0      0.34237      0.01089  10.77
   2450120.5000  -31.0      0.34393      0.01089  10.77
   2450180.5000  -31.0      0.34362      0.01089  10.77
   2450240.5000  -31.0      0.34172      0.01089  10.77
   2450300.5000  -31.0      0.33824      0.01089  10.77
   2450360.5000  -31.0      0.33328      0.01089  10.77
   2450420.5000  -31.0      0.32818      0.01089  10.77
   2450480.5000  -31.0      0.32332      0.01089  10.77
   2450540.5000  -31.0      0.31903      0.01089  10.77
   2450600.5000  -31.0      0.31558      0.01089  10.77
   2450660.5000  -31.0      0.31320      0.01089  10.77
   2450720.5000  -31.0      0.31200      0.01089  10.77
   2450780.5000  -31.0      0.31176      0.01089  10.77
   2450840.5000  -31.0      0.31309      0.01089  10.77
   2450900.5000  -31.0      0.31475      0.01089  10.77
   2450960.5000  -31.0      0.31773      0.01089  10.77
   2451020.5000  -31.0      0.32065      0.01089  10.77
   2451080.5000  -31.0      0.32365      0.01089  10.77
   2451140.5000  -31.0      0.32660      0.01089  10.77
   2451200.5000  -31.0      0.32756      0.01089  10.77
   2451260.5000  -31.0      0.32612      0.01089  10.77
   2451320.5000  -31.0      0.32448      0.01089  10.77
   2451380.5000  -31.0      0.32063      0.01089  10.77
   2451440.5000  -31.0      0.31593      0.01089  10.77
   2451500.5000  -31.0      0.31196      0.01089  10.77
   2451560.5000  -31.0      0.30948      0.01089  10.77
   2451620.5000  -31.0      0.30745      0.01089  10.77
   2451680.5000  -31.0      0.30570      0.01089  10.77
   2451740.5000  -31.0      0.30358      0.01089  10.77
   2451800.5000  -31.0      0.30195      0.01089  10.77
   2451860.5000  -31.0      0.30094      0.01089  10.77
   2451920.5000  -31.0      0.30047      0.01089  10.77
   2451980.5000  -31.0      0.30022      0.01089  10.77
   2452040.5000  -31.0      0.30086      0.01089  10.77
   2452100.5000  -31.0      0.30215      0.01089  10.77
   2452160.5000  -31.0      0.30373      0.01089  10.77
   2452220.5000  -31.0      0.30517      0.01089  10.77
   2452280.5000  -31.0      0.30665      0.01089  10.77
   2452340.5000  -31.0      0.30714      0.01089  10.77
   2452400.5000  -31.0      0.30798      0.01089  10.77
   2452460.5000  -31.0      0.30830      0.01089  10.77
   2452520.5000  -31.0      0.30887      0.01089  10.77
   2452580.5000  -31.0      0.31065      0.01089  10.77
   2452640.5000  -31.0      0.31157      0.01089  10.77
   2452700.5000  -31.0      0.31236      0.01089  10.77
   2452760.5000  -31.0      0.31445      0.01089  10.77
   2452820.5000  -31.0      0.31470      0.01089  10.77
   2452880.5000  -31.0      0.31490      0.01089  10.77
   2452940.5000  -31.0      0.31508      0.01089  10.77
   2453000.5000  -31.0      0.31543      0.01089  10.77
   2453060.5000  -31.0      0.31634      0.01089  10.77
   2453120.5000  -31.0      0.31724      0.01089  10.77
   2453180.5000  -31.0      0.31810      0.01089  10.77
   2453240.5000  -31.0      0.31881      0.01089  10.77
   2453300.5000  -31.0      0.31925      0.01089  10.77
   2453360.5000  -31.0      0.31920      0.01089  10.77
   2453420.5000  -31.0      0.31836      0.01089  10.77
   2453480.5000  -31.0      0.31815      0.01089  10.77
   2453540.5000  -31.0      0.31684      0.01089  10.77
   2453600.5000  -31.0      0.31474      0.01089  10.77
   2453660.5000  -31.0      0.31167      0.01089  10.77
   2453720.5000  -31.0      0.30910      0.01089  10.77
   2453780.5000  -31.0      0.30706      0.01089  10.77
   2453840.5000  -31.0      0.30559      0.01089  10.77
   2453900.5000  -31.0      0.30516      0.01089  10.77
   2453960.5000  -31.0      0.30491      0.01089  10.77
   2454020.5000  -31.0      0.30451      0.01089  10.77
   2454080.5000  -31.0      0.30484      0.01089  10.77
   2454140.5000  -31.0      0.30493      0.01089  10.77
   2454200.5000  -31.0      0.30524      0.01089  10.77
   2454260.5000  -31.0      0.30581      0.01089  10.77
   2454320.5000  -31.0      0.30740      0.01089  10.77
   2454380.5000  -31.0      0.30968      0.01089  10.77
   2454440.5000  -31.0      0.31241      0.01089  10.77
   2454500.5000  -31.0      0.31529      0.01089  10.77
   2454560.5000  -31.0      0.31797      0.01089  10.77
   2454620.5000  -31.0      0.32007      0.01089  10.77
   2454680.5000  -31.0      0.32353      0.01089  10.77
   2454740.5000  -31.0      0.32368      0.01089  10.77
   2454800.5000  -31.0      0.32126      0.01089  10.77
   2454860.5000  -31.0      0.31767      0.01089  10.77
   2454920.5000  -31.0      0.31369      0.01089  10.77
   2454980.5000  -31.0      0.30916      0.01089  10.77
   2455040.5000  -31.0      0.30473      0.01089  10.77
   2455100.5000  -31.0      0.30057      0.01089  10.77
   2455160.5000  -31.0      0.29767      0.01089  10.77
   2455220.5000  -31.0      0.29592      0.01089  10.77
   2455280.5000  -31.0      0.29569      0.01089  10.77
   2455340.5000  -31.0      0.29737      0.01089  10.77
   2455400.5000  -31.0      0.29985      0.01089  10.77
   2455460.5000  -31.0      0.30287      0.01089  10.77
   2455520.5000  -31.0      0.30733      0.01089  10.77
   2455580.5000  -31.0      0.30989      0.01089  10.77
   2455640.5000  -31.0      0.31137      0.01089  10.77
   2455700.5000  -31.0      0.31193      0.01089  10.77
   2455760.5000  -31.0      0.31169      0.01089  10.77
   2455820.5000  -31.0      0.31083      0.01089  10.77
   2455880.5000  -31.0      0.30964      0.01089  10.77
   2455940.5000  -31.0      0.30856      0.01089  10.77
   2456000.5000  -31.0      0.30827      0.01089  10.77
   2456060.5000  -31.0      0.30976      0.01089  10.77
   2456120.5000  -31.0      0.31440      0.01089  10.77
   2456180.5000  -31.0      0.31738      0.01089  10.77
   2456240.5000  -31.0      0.31995      0.01089  10.77
   2456300.5000  -31.0      0.32206      0.01089  10.77
   2456360.5000  -31.0      0.32324      0.01089  10.77
   2456420.5000  -31.0      0.32430      0.01089  10.77
   2456480.5000  -31.0      0.32490      0.01089  10.77
   2456540.5000  -31.0      0.32517      0.01089  10.77
   2456600.5000  -31.0      0.32472      0.01089  10.77
   2456660.5000  -31.0      0.32371      0.01089  10.77
   2456720.5000  -31.0      0.32241      0.01089  10.77
   2456780.5000  -31.0      0.32056      0.01089  10.77
   2456840.5000  -31.0      0.31921      0.01089  10.77
   2456900.5000  -31.0      0.31863      0.01089  10.77
   2456960.5000  -31.0      0.31891      0.01089  10.77
   2457020.5000  -31.0      0.31809      0.01089  10.77
   2457080.5000  -31.0      0.31538      0.01089  10.77
   2457140.5000  -31.0      0.31428      0.01089  10.77
   2457200.5000  -31.0      0.31389      0.01089  10.77
   2457260.5000  -31.0      0.31454      0.01089  10.77
   2457320.5000  -31.0      0.31542      0.01089  10.77
   2457380.5000  -31.0      0.31509      0.01089  10.77
   2457440.5000  -31.0      0.31425      0.01089  10.77
   2457500.5000  -31.0      0.31343      0.01089  10.77
   2457560.5000  -31.0      0.31323      0.01089  10.77
   2457620.5000  -31.0      0.31259      0.01089  10.77
   2457680.5000  -31.0      0.31277      0.01089  10.77
   2457740.5000  -31.0      0.31359      0.01089  10.77
   2457800.5000  -31.0      0.31464      0.01089  10.77
   2457860.5000  -31.0      0.31565      0.01089  10.77
   2457920.5000  -31.0      0.31701      0.01089  10.77
   2457980.5000  -31.0      0.31603      0.01089  10.77
   2458040.5000  -31.0      0.31590      0.01089  10.77
   2458100.5000  -31.0      0.31626      0.01089  10.77
   2458160.5000  -31.0      0.31685      0.01089  10.77
   2458220.5000  -31.0      0.31721      0.01089  10.77
   2458280.5000  -31.0      0.31811      0.01089  10.77
   2458340.5000  -31.0      0.31909      0.01089  10.77
   2458400.5000  -31.0      0.31948      0.01089  10.77
   2458460.5000  -31.0      0.31862      0.01089  10.77
   2458520.5000  -31.0      0.31556      0.01089  10.77
   2458580.5000  -31.0      0.31386      0.01089  10.77
   2458640.5000  -31.0      0.31235      0.01089  10.77
   2458700.5000  -31.0      0.31193      0.01089  10.77
   2458760.5000  -31.0      0.31163      0.01089  10.77
   2445380.5000  -30.0      0.30408      0.00971  10.77
   2445440.5000  -30.0      0.30407      0.00971  10.77
   2445500.5000  -30.0      0.30442      0.00971  10.77
   2445560.5000  -30.0      0.30513      0.00971  10.77
   2445620.5000  -30.0      0.30610      0.00971  10.77
   2445680.5000  -30.0      0.30722      0.00971  10.77
   2445740.5000  -30.0      0.30841      0.00971  10.77
   2445800.5000  -30.0      0.30962      0.00971  10.77
   2445860.5000  -30.0      0.31075      0.00971  10.77
   2445920.5000  -30.0      0.31167      0.00971  10.77
   2445980.5000  -30.0      0.31234      0.00971  10.77
   2446040.5000  -30.0      0.31254      0.00971  10.77
   2446100.5000  -30.0      0.31232      0.00971  10.77
   2446160.5000  -30.0      0.31157      0.00971  10.77
   2446220.5000  -30.0      0.31031      0.00971  10.77
   2446280.5000  -30.0      0.30861      0.00971  10.77
   2446340.5000  -30.0      0.30661      0.00971  10.77
   2446400.5000  -30.0      0.30517      0.00971  10.77
   2446460.5000  -30.0      0.30300      0.00971  10.77
   2446520.5000  -30.0      0.30080      0.00971  10.77
   2446580.5000  -30.0      0.29928      0.00971  10.77
   2446640.5000  -30.0      0.29725      0.00971  10.77
   2446700.5000  -30.0      0.29554      0.00971  10.77
   2446760.5000  -30.0      0.29429      0.00971  10.77
   2446820.5000  -30.0      0.29337      0.00971  10.77
   2446880.5000  -30.0      0.29336      0.00971  10.77
   2446940.5000  -30.0      0.29396      0.00971  10.77
   2447000.5000  -30.0      0.29493      0.00971  10.77
   2447060.5000  -30.0      0.29606      0.00971  10.77
   2447120.5000  -30.0      0.29703      0.00971  10.77
   2447180.5000  -30.0      0.29807      0.00971  10.77
   2447240.5000  -30.0      0.29923      0.00971  10.77
   2447300.5000  -30.0      0.30034      0.00971  10.77
   2447360.5000  -30.0      0.30124      0.00971  10.77
   2447420.5000  -30.0      0.30182      0.00971  10.77
   2447480.5000  -30.0      0.30203      0.00971  10.77
   2447540.5000  -30.0      0.30187      0.00971  10.77
   2447600.5000  -30.0      0.30141      0.00971  10.77
   2447660.5000  -30.0      0.30082      0.00971  10.77
   2447720.5000  -30.0      0.30033      0.00971  10.77
   2447780.5000  -30.0      0.30032      0.00971  10.77
   2447840.5000  -30.0      0.30126      0.00971  10.77
   2447900.5000  -30.0      0.30160      0.00971  10.77
   2447960.5000  -30.0      0.30199      0.00971  10.77
   2448020.5000  -30.0      0.30239      0.00971  10.77
   2448080.5000  -30.0      0.30279      0.00971  10.77
   2448140.5000  -30.0      0.30314      0.00971  10.77
   2448200.5000  -30.0      0.30343      0.00971  10.77
   2448260.5000  -30.0      0.30363      0.00971  10.77
   2448320.5000  -30.0      0.30433      0.00971  10.77
   2448380.5000  -30.0      0.30520      0.00971  10.77
   2448440.5000  -30.0      0.30613      0.00971  10.77
   2448500.5000  -30.0      0.30695      0.00971  10.77
   2448560.5000  -30.0      0.30747      0.00971  10.77
   2448620.5000  -30.0      0.30801      0.00971  10.77
   2448680.5000  -30.0      0.30865      0.00971  10.77
   2448740.5000  -30.0      0.30930      0.00971  10.77
   2448800.5000  -30.0      0.30994      0.00971  10.77
   2448860.5000  -30.0      0.31100      0.00971  10.77
   2448920.5000  -30.0      0.31154      0.00971  10.77
   2448980.5000  -30.0      0.31183      0.00971  10.77
   2449040.5000  -30.0      0.31205      0.00971  10.77
   2449100.5000  -30.0      0.31237      0.00971  10.77
   2449160.5000  -30.0      0.31290      0.00971  10.77
   2449220.5000  -30.0      0.31370      0.00971  10.77
   2449280.5000  -30.0      0.31481      0.00971  10.77
   2449340.5000  -30.0      0.31623      0.00971  10.77
   2449400.5000  -30.0      0.31794      0.00971  10.77
   2449460.5000  -30.0      0.31988      0.00971  10.77
   2449520.5000  -30.0      0.32200      0.00971  10.77
   2449580.5000  -30.0      0.32414      0.00971  10.77
   2449640.5000  -30.0      0.32646      0.00971  10.77
   2449700.5000  -30.0      0.32833      0.00971  10.77
   2449760.5000  -30.0      0.33013      0.00971  10.77
   2449820.5000  -30.0      0.33200      0.00971  10.77
   2449880.5000  -30.0      0.33395      0.00971  10.77
   2449940.5000  -30.0      0.33584      0.00971  10.77
   2450000.5000  -30.0      0.33751      0.00971  10.77
   2450060.5000  -30.0      0.33918      0.00971  10.77
   2450120.5000  -30.0      0.34094      0.00971  10.77
   2450180.5000  -30.0      0.34091      0.00971  10.77
   2450240.5000  -30.0      0.33934      0.00971  10.77
   2450300.5000  -30.0      0.33617      0.00971  10.77
   2450360.5000  -30.0      0.33167      0.00971  10.77
   2450420.5000  -30.0      0.32710      0.00971  10.77
   2450480.5000  -30.0      0.32275      0.00971  10.77
   2450540.5000  -30.0      0.31887      0.00971  10.77
   2450600.5000  -30.0      0.31569      0.00971  10.77
   2450660.5000  -30.0      0.31333      0.00971  10.77
   2450720.5000  -30.0      0.31208      0.00971  10.77
   2450780.5000  -30.0      0.31182      0.00971  10.77
   2450840.5000  -30.0      0.31286      0.00971  10.77
   2450900.5000  -30.0      0.31422      0.00971  10.77
   2450960.5000  -30.0      0.31699      0.00971  10.77
   2451020.5000  -30.0      0.32008      0.00971  10.77
   2451080.5000  -30.0      0.32293      0.00971  10.77
   2451140.5000  -30.0      0.32573      0.00971  10.77
   2451200.5000  -30.0      0.32646      0.00971  10.77
   2451260.5000  -30.0      0.32512      0.00971  10.77
   2451320.5000  -30.0      0.32376      0.00971  10.77
   2451380.5000  -30.0      0.32011      0.00971  10.77
   2451440.5000  -30.0      0.31562      0.00971  10.77
   2451500.5000  -30.0      0.31192      0.00971  10.77
   2451560.5000  -30.0      0.30964      0.00971  10.77
   2451620.5000  -30.0      0.30784      0.00971  10.77
   2451680.5000  -30.0      0.30627      0.00971  10.77
   2451740.5000  -30.0      0.30432      0.00971  10.77
   2451800.5000  -30.0      0.30284      0.00971  10.77
   2451860.5000  -30.0      0.30203      0.00971  10.77
   2451920.5000  -30.0      0.30175      0.00971  10.77
   2451980.5000  -30.0      0.30170      0.00971  10.77
   2452040.5000  -30.0      0.30242      0.00971  10.77
   2452100.5000  -30.0      0.30366      0.00971  10.77
   2452160.5000  -30.0      0.30525      0.00971  10.77
   2452220.5000  -30.0      0.30673      0.00971  10.77
   2452280.5000  -30.0      0.30803      0.00971  10.77
   2452340.5000  -30.0      0.30836      0.00971  10.77
   2452400.5000  -30.0      0.30907      0.00971  10.77
   2452460.5000  -30.0      0.30939      0.00971  10.77
   2452520.5000  -30.0      0.30984      0.00971  10.77
   2452580.5000  -30.0      0.31143      0.00971  10.77
   2452640.5000  -30.0      0.31213      0.00971  10.77
   2452700.5000  -30.0      0.31303      0.00971  10.77
   2452760.5000  -30.0      0.31532      0.00971  10.77
   2452820.5000  -30.0      0.31560      0.00971  10.77
   2452880.5000  -30.0      0.31590      0.00971  10.77
   2452940.5000  -30.0      0.31623      0.00971  10.77
   2453000.5000  -30.0      0.31676      0.00971  10.77
   2453060.5000  -30.0      0.31788      0.00971  10.77
   2453120.5000  -30.0      0.31888      0.00971  10.77
   2453180.5000  -30.0      0.31986      0.00971  10.77
   2453240.5000  -30.0      0.32064      0.00971  10.77
   2453300.5000  -30.0      0.32105      0.00971  10.77
   2453360.5000  -30.0      0.32089      0.00971  10.77
   2453420.5000  -30.0      0.31992      0.00971  10.77
   2453480.5000  -30.0      0.31936      0.00971  10.77
   2453540.5000  -30.0      0.31777      0.00971  10.77
   2453600.5000  -30.0      0.31557      0.00971  10.77
   2453660.5000  -30.0      0.31269      0.00971  10.77
   2453720.5000  -30.0      0.31044      0.00971  10.77
   2453780.5000  -30.0      0.30882      0.00971  10.77
   2453840.5000  -30.0      0.30780      0.00971  10.77
   2453900.5000  -30.0      0.30809      0.00971  10.77
   2453960.5000  -30.0      0.30803      0.00971  10.77
   2454020.5000  -30.0      0.30770      0.00971  10.77
   2454080.5000  -30.0      0.30836      0.00971  10.77
   2454140.5000  -30.0      0.30878      0.00971  10.77
   2454200.5000  -30.0      0.30933      0.00971  10.77
   2454260.5000  -30.0      0.31000      0.00971  10.77
   2454320.5000  -30.0      0.31163      0.00971  10.77
   2454380.5000  -30.0      0.31384      0.00971  10.77
   2454440.5000  -30.0      0.31641      0.00971  10.77
   2454500.5000  -30.0      0.31908      0.00971  10.77
   2454560.5000  -30.0      0.32156      0.00971  10.77
   2454620.5000  -30.0      0.32363      0.00971  10.77
   2454680.5000  -30.0      0.32701      0.00971  10.77
   2454740.5000  -30.0      0.32729      0.00971  10.77
   2454800.5000  -30.0      0.32522      0.00971  10.77
   2454860.5000  -30.0      0.32194      0.00971  10.77
   2454920.5000  -30.0      0.31772      0.00971  10.77
   2454980.5000  -30.0      0.31314      0.00971  10.77
   2455040.5000  -30.0      0.30873      0.00971  10.77
   2455100.5000  -30.0      0.30485      0.00971  10.77
   2455160.5000  -30.0      0.30203      0.00971  10.77
   2455220.5000  -30.0      0.30019      0.00971  10.77
   2455280.5000  -30.0      0.29989      0.00971  10.77
   2455340.5000  -30.0      0.30162      0.00971  10.77
   2455400.5000  -30.0      0.30359      0.00971  10.77
   2455460.5000  -30.0      0.30620      0.00971  10.77
   2455520.5000  -30.0      0.31131      0.00971  10.77
   2455580.5000  -30.0      0.31366      0.00971  10.77
   2455640.5000  -30.0      0.31461      0.00971  10.77
   2455700.5000  -30.0      0.31469      0.00971  10.77
   2455760.5000  -30.0      0.31425      0.00971  10.77
   2455820.5000  -30.0      0.31363      0.00971  10.77
   2455880.5000  -30.0      0.31314      0.00971  10.77
   2455940.5000  -30.0      0.31321      0.00971  10.77
   2456000.5000  -30.0      0.31441      0.00971  10.77
   2456060.5000  -30.0      0.31758      0.00971  10.77
   2456120.5000  -30.0      0.32388      0.00971  10.77
   2456180.5000  -30.0      0.32864      0.00971  10.77
   2456240.5000  -30.0      0.33297      0.00971  10.77
   2456300.5000  -30.0      0.33649      0.00971  10.77
   2456360.5000  -30.0      0.33848      0.00971  10.77
   2456420.5000  -30.0      0.34020      0.00971  10.77
   2456480.5000  -30.0      0.34110      0.00971  10.77
   2456540.5000  -30.0      0.34137      0.00971  10.77
   2456600.5000  -30.0      0.34024      0.00971  10.77
   2456660.5000  -30.0      0.33802      0.00971  10.77
   2456720.5000  -30.0      0.33518      0.00971  10.77
   2456780.5000  -30.0      0.33159      0.00971  10.77
   2456840.5000  -30.0      0.32868      0.00971  10.77
   2456900.5000  -30.0      0.32672      0.00971  10.77
   2456960.5000  -30.0      0.32664      0.00971  10.77
   2457020.5000  -30.0      0.32473      0.00971  10.77
   2457080.5000  -30.0      0.32053      0.00971  10.77
   2457140.5000  -30.0      0.31841      0.00971  10.77
   2457200.5000  -30.0      0.31710      0.00971  10.77
   2457260.5000  -30.0      0.31713      0.00971  10.77
   2457320.5000  -30.0      0.31767      0.00971  10.77
   2457380.5000  -30.0      0.31725      0.00971  10.77
   2457440.5000  -30.0      0.31637      0.00971  10.77
   2457500.5000  -30.0      0.31542      0.00971  10.77
   2457560.5000  -30.0      0.31466      0.00971  10.77
   2457620.5000  -30.0      0.31359      0.00971  10.77
   2457680.5000  -30.0      0.31463      0.00971  10.77
   2457740.5000  -30.0      0.31548      0.00971  10.77
   2457800.5000  -30.0      0.31633      0.00971  10.77
   2457860.5000  -30.0      0.31728      0.00971  10.77
   2457920.5000  -30.0      0.31880      0.00971  10.77
